"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
1.267848980E2,-4.918790000E-1,-8.665031268E-1,5.601658908E0
1.267949280E2,-5.928176200E-1,-1.070255350E0,5.455409519E0
1.268049590E2,-4.232952900E-1,-1.109744740E0,5.119965282E0
1.268149890E2,-8.726649592E-4,-1.111908502E0,4.491546305E0
1.268250200E2,4.839246671E-1,-1.045097412E0,3.585685131E0
1.268350500E2,9.254480307E-1,-9.873111337E-1,2.585128884E0
1.268450810E2,1.353754823E0,-9.343865231E-1,1.877176664E0
1.268551110E2,1.940313437E0,-9.591517472E-1,1.313699203E0
1.268651420E2,2.385169166E0,-9.808677214E-1,6.875828594E-1
1.268751720E2,2.449153054E0,-9.648401378E-1,1.922728229E-1
1.268852030E2,2.131515781E0,-1.021725579E0,-3.163636029E-2
1.268952330E2,1.588255068E0,-1.188998047E0,-3.478444272E-1
1.269052640E2,1.048027744E0,-1.227251920E0,-9.458105206E-1
1.269152940E2,5.300967670E-1,-1.128239117E0,-1.453451166E0
1.269253250E2,7.361205052E-2,-1.044302556E0,-1.756819916E0
1.269353550E2,-1.313532685E-1,-9.048028278E-1,-1.995705573E0
1.269453860E2,-8.730173453E-2,-6.504607876E-1,-2.190614905E0
1.269554160E2,9.285647063E-2,-3.343073921E-1,-2.432763308E0
1.269654470E2,3.415978467E-1,-5.715806790E-2,-2.841259149E0
1.269754770E2,6.006638160E-1,1.041623727E-1,-3.278050836E0
1.269855080E2,5.423013313E-1,2.227627634E-1,-3.323074982E0
1.269955380E2,2.503751978E-1,2.166944499E-1,-3.079646038E0
1.270055690E2,1.699310504E-2,8.221250989E-2,-2.956496075E0
1.270155990E2,-1.073902368E-1,-6.098258547E-2,-3.101014103E0
1.270256300E2,-2.220037948E-1,-1.112497828E-1,-3.182975110E0
1.270356600E2,-4.221030793E-1,-1.631240874E-1,-3.100099014E0
1.270456910E2,-5.077928187E-1,-2.556772520E-1,-3.136558743E0
1.270557210E2,-4.864870998E-1,-2.501826965E-1,-3.371434963E0
1.270657520E2,-4.367183045E-1,-1.730615035E-1,-3.480905950E0
1.270757820E2,-4.590651932E-1,-1.187294680E-1,-3.221582521E0
1.270858130E2,-5.210592739E-1,-1.568915402E-1,-2.818002434E0
1.270958430E2,-4.598269027E-1,-2.002207969E-1,-2.543935250E0
1.271058740E2,-3.768673379E-1,-1.365562398E-1,-2.422720131E0
1.271159040E2,-4.805412123E-1,-1.137283444E-3,-2.245040204E0
1.271259350E2,-6.503672321E-1,5.968128763E-2,-2.003543181E0
1.271359650E2,-7.196744254E-1,4.798035130E-2,-1.863276079E0
1.271459960E2,-7.617036268E-1,1.995164267E-1,-1.715292991E0
1.271560260E2,-8.458438175E-1,5.430964065E-1,-1.504093900E0
1.271660570E2,-7.855454294E-1,8.823947626E-1,-1.112345654E0
1.271760870E2,-4.898233017E-1,1.037080733E0,-9.199792761E-1
1.271861180E2,-2.840883977E-1,1.358707707E0,-5.857360572E-1
1.271961480E2,-1.125655525E-1,1.728080267E0,-3.156093121E-2
1.272061780E2,-4.140844636E-2,1.830696855E0,4.538433373E-1
1.272162090E2,-3.932398707E-3,1.696350059E0,7.754630023E-1
1.272262390E2,-7.565668479E-2,1.547367682E0,1.162062775E0
1.272362700E2,-1.304318296E-1,1.331365103E0,1.764254066E0
1.272463000E2,-6.931673158E-2,1.143318209E0,2.620297548E0
1.272563310E2,1.227619272E-2,1.041696379E0,3.303807821E0
1.272663610E2,6.394891452E-2,1.002805817E0,3.826058904E0
1.272763920E2,-1.363046999E-1,9.785283966E-1,4.326710957E0
1.272864220E2,-5.243803462E-1,1.029217690E0,4.678023952E0
1.272964530E2,-7.147862262E-1,8.760378890E-1,4.024416924E0
1.273064830E2,-6.271912812E-1,6.748207265E-1,2.721403508E0
1.273165140E2,-4.205355504E-1,7.815767779E-1,2.094632860E0
1.273265440E2,-1.128752357E-1,8.183773991E-1,2.325969177E0
1.273365750E2,2.562956681E-1,4.618350193E-1,3.020254700E0
1.273466050E2,2.243382957E-1,-1.315512425E-1,3.895797476E0
1.273566360E2,-2.983030155E-3,-9.325073010E-1,4.369795581E0
1.273666660E2,-1.561265782E-1,-1.675264268E0,4.309440036E0
1.273766970E2,-3.009662030E-1,-2.053284567E0,4.193673352E0
1.273867270E2,-3.568924087E-1,-2.167362283E0,4.147962159E0
1.273967580E2,-2.437191843E-1,-2.132063227E0,3.912654998E0
1.274067880E2,-8.942724310E-2,-2.036738116E0,3.172161269E0
1.274168190E2,1.967076436E-2,-1.842796498E0,2.318677114E0
1.274268490E2,-6.440941930E-2,-1.595454891E0,1.802254536E0
1.274368800E2,-1.881468813E-1,-1.463863449E0,1.473922268E0
1.274469100E2,-2.397908056E-1,-1.412768870E0,1.051960289E0
1.274569410E2,-2.507264876E-1,-1.360061191E0,5.940320867E-1
1.274669710E2,-1.685065956E-1,-1.305300555E0,8.786435544E-2
1.274770020E2,6.266658358E-2,-1.232602269E0,-3.510212195E-1
1.274870320E2,3.495228705E-1,-1.076899979E0,-8.009165168E-1
1.274970630E2,5.732326636E-1,-9.223641361E-1,-1.338506600E0
1.275070930E2,6.865904407E-1,-7.616590418E-1,-1.886360886E0
1.275171240E2,7.045313063E-1,-5.715455957E-1,-2.488891901E0
1.275271540E2,8.021505716E-1,-3.910473110E-1,-3.116623830E0
1.275371850E2,9.633516560E-1,-1.948698637E-1,-3.656804230E0
1.275472150E2,1.131861468E0,-3.481731869E-2,-3.946056048E0
1.275572460E2,1.011777200E0,1.386969785E-1,-3.689724639E0
1.275672760E2,6.898936790E-1,1.055882163E-1,-3.229411358E0
1.275773070E2,2.893480413E-1,-3.011491477E-2,-2.933972016E0
1.275873375E2,-1.622058187E-1,-6.074131474E-2,-2.807375704E0
1.275973685E2,-4.536229704E-1,-5.551046871E-2,-2.839357050E0
1.276073985E2,-3.987028146E-1,1.946033768E-2,-3.073062074E0
1.276174295E2,-1.831264985E-1,2.680652361E-1,-3.379274910E0
1.276274595E2,1.640608113E-2,6.167454498E-1,-3.544555231E0
1.276374895E2,2.675949738E-1,8.519100114E-1,-3.441088750E0
1.276475205E2,3.919647391E-1,8.783859115E-1,-3.018692324E0
1.276575505E2,2.433513945E-1,7.816995694E-1,-2.415318140E0
1.276675815E2,-9.878823336E-2,5.947899590E-1,-1.863114111E0
1.276776115E2,-3.679307093E-1,4.139905427E-1,-1.514274487E0
1.276876425E2,-4.639328175E-1,5.181281378E-1,-1.153668512E0
1.276976725E2,-3.460915051E-1,7.628381328E-1,-9.876116806E-1
1.277077035E2,-1.370264290E-1,9.803208605E-1,-1.235208519E0
1.277177335E2,-3.786035590E-2,1.132630669E0,-1.601226677E0
1.277277645E2,-1.358425140E-1,1.159151592E0,-1.877891194E0
1.277377945E2,-4.892258259E-1,1.125369816E0,-1.811026529E0
1.277478255E2,-5.304844374E-1,1.106346484E0,-1.528874400E0
1.277578555E2,-5.642734867E-1,1.176911633E0,-1.177658468E0
1.277678865E2,-5.556678470E-1,1.297407545E0,-8.855040926E-1
1.277779165E2,-5.368103207E-1,1.339557053E0,-6.718357229E-1
1.277879475E2,-5.288307717E-1,1.206385035E0,-5.221610355E-1
1.277979775E2,-5.122207689E-1,1.105249693E0,-3.734224874E-1
1.278080085E2,-4.531224487E-1,1.098255546E0,-1.525690591E-1
1.278180385E2,-4.232959844E-1,1.115162697E0,4.105686790E-1
1.278280695E2,-4.469383969E-1,1.055498074E0,1.184403232E0
1.278380995E2,-2.313854514E-1,9.558496783E-1,1.741045883E0
1.278481305E2,-1.663243964E-1,9.567027140E-1,2.507590712E0
1.278581605E2,-3.339193197E-1,9.479687279E-1,3.445183555E0
1.278681915E2,-3.475906215E-1,1.009126218E0,3.818376832E0
1.278782215E2,-9.799664827E-2,9.968687732E-1,3.340903142E0
1.278882525E2,1.933980099E-1,9.309454367E-1,2.967519246E0
1.278982825E2,5.071734524E-1,7.268613844E-1,3.316115626E0
1.279083135E2,8.223714859E-1,3.934630881E-1,4.192531976E0
1.279183435E2,7.216965388E-1,1.522818147E-1,5.270260359E0
1.279283745E2,5.900813058E-1,-2.668257726E-1,5.878057376E0
1.279384045E2,3.248611787E-1,-8.510388494E-1,5.982836557E0
1.279484345E2,-4.943538066E-2,-1.434808488E0,5.793580897E0
1.279584655E2,-1.532337962E-1,-1.771478886E0,5.517388836E0
1.279684955E2,-2.801447614E-2,-1.889339750E0,4.955374932E0
1.279785265E2,3.554507777E-1,-1.916308863E0,4.152607772E0
1.279885565E2,6.888255389E-1,-1.938032146E0,3.193229372E0
1.279985875E2,1.031199165E0,-1.872305057E0,2.186158158E0
1.280086175E2,1.424015843E0,-1.751016847E0,1.203805463E0
1.280186485E2,1.792640837E0,-1.558347145E0,3.250993431E-1
1.280286785E2,2.008741502E0,-1.309814021E0,-5.356137246E-1
1.280387095E2,1.907076694E0,-1.104641728E0,-1.359311578E0
1.280487395E2,1.535350776E0,-1.000837498E0,-2.052010167E0
1.280587705E2,1.020624256E0,-9.528291529E-1,-2.524121960E0
1.280688005E2,5.303146854E-1,-9.281376768E-1,-2.724399621E0
1.280788315E2,9.732470269E-2,-9.466004064E-1,-2.629222738E0
1.280888615E2,-1.667785058E-1,-8.917546199E-1,-2.273010945E0
1.280988925E2,-2.890105656E-1,-7.597031482E-1,-1.894701939E0
1.281089225E2,-3.076430655E-1,-5.626786586E-1,-1.946340455E0
1.281189535E2,-2.556512684E-1,-3.507160679E-1,-2.374482356E0
1.281289835E2,-1.733683727E-1,-1.567167816E-1,-2.838736660E0
1.281390145E2,-3.673142301E-2,5.480105527E-2,-3.206991379E0
1.281490445E2,1.040598820E-1,2.544479480E-1,-3.493313742E0
1.281590755E2,2.282433952E-1,3.902942627E-1,-3.595932961E0
1.281691055E2,1.911650861E-1,4.512525822E-1,-3.421810480E0
1.281791355E2,4.979994999E-2,3.917252956E-1,-3.059896483E0
1.281891665E2,-9.014917323E-2,2.361667744E-1,-2.773243752E0
1.281991965E2,-2.753952326E-1,4.070224889E-2,-2.603923005E0
1.282092275E2,-4.521257177E-1,2.928124800E-2,-2.281726220E0
1.282192575E2,-5.098818096E-1,-4.859620929E-3,-2.090144538E0
1.282292885E2,-4.602076295E-1,-6.417377651E-2,-2.085738076E0
1.282393185E2,-3.806316292E-1,-2.161898352E-2,-2.164814651E0
1.282493495E2,-2.997690221E-1,3.341939561E-2,-2.333562956E0
1.282593795E2,-2.507371953E-1,7.759182081E-3,-2.396433388E0
1.282694105E2,-2.999300398E-1,1.082480416E-2,-2.144179827E0
1.282794405E2,-3.593389568E-1,3.621619195E-2,-1.748215739E0
1.282894715E2,-3.210115181E-1,5.112863839E-2,-1.560416036E0
1.282995015E2,-4.460076298E-1,1.888560755E-1,-1.306002513E0
1.283095325E2,-4.817211439E-1,3.420992455E-1,-9.337553161E-1
1.283195625E2,-3.240899309E-1,4.665535031E-1,-7.360627091E-1
1.283295935E2,-1.481565309E-1,7.802735066E-1,-6.817485076E-1
1.283396235E2,4.917924978E-2,1.202008029E0,-6.590519553E-1
1.283496545E2,2.620125274E-1,1.556739745E0,-4.484048420E-1
1.283596845E2,3.689822214E-1,1.757311375E0,-1.247480071E-1
1.283697155E2,4.740535073E-1,1.746149333E0,2.215966094E-1
1.283797455E2,4.096824238E-1,1.497849074E0,5.926831341E-1
1.283897755E2,3.355108953E-1,1.126954850E0,1.487756195E0
1.283998065E2,3.376380027E-1,7.840941504E-1,2.992516678E0
1.284098365E2,2.068815430E-1,6.401055879E-1,4.635681340E0
1.284198675E2,-6.065499522E-3,4.589380163E-1,5.673597202E0
1.284298975E2,-3.721900405E-1,3.744828799E-1,5.822661440E0
1.284399285E2,-6.828936117E-1,4.139056119E-1,4.651801529E0
1.284499585E2,-6.310298321E-1,6.089465797E-1,2.556305619E0
1.284599895E2,-2.814483433E-1,1.018599804E0,1.094150873E0
1.284700195E2,1.582424663E-1,1.220871293E0,7.503076959E-1
1.284800505E2,3.167042763E-1,1.191436774E0,1.514856285E0
1.284900805E2,1.635078109E-1,7.957228006E-1,2.987183433E0
1.285001115E2,6.241778456E-2,-5.896566153E-2,4.213879575E0
1.285101415E2,1.673082087E-1,-9.724114050E-1,4.548785284E0
1.285201725E2,2.057869808E-1,-1.496738542E0,4.461956470E0
1.285302025E2,2.195600241E-2,-1.721977089E0,4.541153498E0
1.285402335E2,-1.330078570E-1,-1.911951372E0,4.727175062E0
1.285502635E2,-3.792915570E-1,-2.132955073E0,4.493254277E0
1.285602935E2,-7.457174854E-1,-2.289890248E0,3.714711546E0
1.285703245E2,-9.717125165E-1,-2.266533692E0,2.686499138E0
1.285803545E2,-9.889920621E-1,-2.056098978E0,1.593031220E0
1.285903850E2,-8.464090971E-1,-1.784943123E0,6.226846129E-1
1.286004150E2,-7.738620347E-1,-1.592436704E0,-1.180997229E-1
1.286104460E2,-7.522529183E-1,-1.502517930E0,-6.445087606E-1
1.286204760E2,-7.297036428E-1,-1.546238146E0,-1.083272129E0
1.286305070E2,-7.419509283E-1,-1.658369616E0,-1.420488072E0
1.286405370E2,-6.868571468E-1,-1.679140972E0,-1.602301396E0
1.286505680E2,-4.578250719E-1,-1.516526835E0,-1.808283600E0
1.286605980E2,-2.068744898E-1,-1.242155450E0,-2.145642800E0
1.286706290E2,-3.112202458E-2,-9.834079711E-1,-2.613522964E0
1.286806590E2,2.115380828E-1,-7.635972476E-1,-3.210388026E0
1.286906900E2,3.316510020E-1,-5.366861039E-1,-3.671838006E0
1.287007200E2,3.909563868E-1,-3.463932945E-1,-3.857931492E0
1.287107500E2,2.623903306E-1,-1.816674355E-1,-3.715261769E0
1.287207810E2,5.935804624E-2,-1.842731009E-1,-3.453410003E0
1.287308110E2,-1.684917583E-1,-3.260423528E-1,-3.024075270E0
1.287408420E2,-3.928670741E-1,-4.374657248E-1,-2.561659915E0
1.287508720E2,-5.354716372E-1,-4.647285140E-1,-2.422896717E0
1.287609030E2,-5.445504994E-1,-4.123235746E-1,-2.552293845E0
1.287709330E2,-4.895561205E-1,-3.128422634E-1,-2.592590516E0
1.287809640E2,-5.497856577E-1,-2.291229992E-1,-2.385407878E0
1.287909940E2,-6.547263314E-1,-1.572510709E-1,-2.133470652E0
1.288010250E2,-6.324421540E-1,-9.427202672E-2,-2.187066230E0
1.288110550E2,-4.496822394E-1,2.060412616E-2,-2.394051817E0
1.288210860E2,-2.971947123E-1,2.312426148E-1,-2.383039756E0
1.288311160E2,-2.669958169E-1,4.198588814E-1,-1.964976701E0
1.288411470E2,-3.223365702E-1,4.988924794E-1,-1.442336778E0
1.288511770E2,-3.412959842E-1,5.198440763E-1,-1.113973519E0
1.288612070E2,-3.044069970E-1,5.839918327E-1,-9.126264024E-1
1.288712380E2,-3.175821626E-1,7.520089433E-1,-5.539447457E-1
1.288812680E2,-3.659194499E-1,9.092692235E-1,-2.346937877E-1
1.288912990E2,-3.422197347E-1,1.012564673E0,-4.092840457E-1
1.289013290E2,-2.558313626E-1,1.111053420E0,-9.838238543E-1
1.289113600E2,-1.295934485E-1,1.341337676E0,-1.408885442E0
1.289213900E2,2.684496906E-2,1.474070056E0,-1.630552803E0
1.289314210E2,1.397841587E-1,1.321460066E0,-1.720703419E0
1.289414510E2,1.198302063E-1,1.057977220E0,-1.464232846E0
1.289514820E2,-3.723031841E-3,7.617647302E-1,-6.778992856E-1
1.289615120E2,-1.500457663E-1,4.748769414E-1,5.849431747E-1
1.289715430E2,-3.824884856E-1,2.912601905E-1,1.816672016E0
1.289815730E2,-6.624989621E-1,1.181196034E-1,2.383886433E0
1.289916040E2,-9.808958611E-1,1.444576554E-1,2.604191977E0
1.290016340E2,-8.661803605E-1,2.953862782E-1,2.597795123E0
1.290116640E2,-5.198498505E-1,6.395859897E-1,2.110381751E0
1.290216950E2,-5.867933068E-2,1.102687808E0,1.242777155E0
1.290317250E2,6.171187214E-1,1.353702783E0,7.612127531E-1
1.290417560E2,1.337166565E0,1.342806789E0,1.134923508E0
1.290517860E2,1.520535247E0,8.687095736E-1,2.220752040E0
1.290618170E2,1.033182541E0,1.644192456E-1,3.611254420E0
1.290718470E2,2.462163474E-1,-5.708897574E-1,4.622014643E0
1.290818780E2,-1.849162581E-1,-1.285483172E0,4.829511276E0
1.290919080E2,-3.427306717E-1,-1.608180186E0,4.461565876E0
1.291019390E2,-3.341844909E-1,-1.611695532E0,4.054451732E0
1.291119690E2,-2.039490547E-2,-1.558661579E0,3.900506238E0
1.291220000E2,2.929965211E-1,-1.615973794E0,3.636022056E0
1.291320300E2,5.300446171E-1,-1.549896602E0,3.359199665E0
1.291420600E2,9.182659688E-1,-1.520916047E0,2.921616265E0
1.291520910E2,1.333478287E0,-1.430241082E0,2.447066182E0
1.291621210E2,1.787930904E0,-1.208817769E0,2.154137051E0
1.291721520E2,2.199313516E0,-1.041985670E0,1.661150697E0
1.291821820E2,2.490824406E0,-8.658681922E-1,8.149182594E-1
1.291922130E2,2.488716192E0,-7.214320984E-1,-1.171992517E-1
1.292022430E2,2.214187955E0,-6.453590919E-1,-7.845864129E-1
1.292122740E2,1.761425768E0,-6.239214452E-1,-1.095347798E0
1.292223040E2,1.254301432E0,-6.229470798E-1,-1.238173642E0
1.292323350E2,8.471862651E-1,-6.349638388E-1,-1.367500604E0
1.292423650E2,5.520529887E-1,-5.853613968E-1,-1.561037010E0
1.292523960E2,3.672923030E-1,-4.806862964E-1,-1.805389228E0
1.292624260E2,3.176445816E-1,-3.102927312E-1,-2.192086650E0
1.292724560E2,3.411938407E-1,-7.951248497E-2,-2.688132266E0
1.292824870E2,3.744061718E-1,1.432396804E-1,-3.143409925E0
1.292925170E2,4.347731916E-1,2.995084190E-1,-3.550686622E0
1.293025480E2,5.212585909E-1,4.009938633E-1,-3.874379125E0
1.293125780E2,4.911816099E-1,4.962784085E-1,-3.867589338E0
1.293226090E2,2.339310184E-1,5.123018260E-1,-3.615646849E0
1.293326390E2,-1.338032976E-2,3.568729667E-1,-3.511249491E0
1.293426700E2,-1.637885869E-1,1.611790842E-1,-3.598473576E0
1.293527000E2,-2.244333129E-1,4.766694054E-2,-3.561829076E0
1.293627310E2,-3.221565491E-1,2.267038599E-2,-3.099560485E0
1.293727610E2,-4.184594600E-1,-3.630097657E-2,-2.581740423E0
1.293827910E2,-5.392681613E-1,-1.694844693E-1,-2.385820692E0
1.293928220E2,-6.236748388E-1,-2.411660707E-1,-2.251135342E0
1.294028520E2,-6.426540238E-1,-1.728770969E-1,-1.705872542E0
1.294128830E2,-5.492310493E-1,-8.336718880E-2,-1.021051907E0
1.294229130E2,-5.197673316E-1,2.912914731E-2,-6.869162768E-1
1.294329440E2,-5.431532706E-1,1.872693604E-1,-8.258578151E-1
1.294429740E2,-5.362162802E-1,3.904187353E-1,-1.043705775E0
1.294530050E2,-5.382059415E-1,6.897497644E-1,-1.038808147E0
1.294630350E2,-5.193721329E-1,1.008741471E0,-9.369332778E-1
1.294730660E2,-4.632952883E-1,1.280686701E0,-9.405755085E-1
1.294830960E2,-3.565252036E-1,1.473330968E0,-1.113385874E0
1.294931260E2,-1.458590868E-1,1.728219138E0,-1.264641064E0
1.295031570E2,2.638085362E-1,2.003369665E0,-1.149598265E0
1.295131870E2,5.474816720E-1,2.072426159E0,-8.689126182E-1
1.295232180E2,4.382279824E-1,2.032623138E0,-3.038230795E-1
1.295332480E2,1.302068214E-1,1.809890123E0,4.994048417E-1
1.295432790E2,-3.535745524E-2,1.454018053E0,1.210001172E0
1.295533090E2,-1.006172059E-1,1.187332687E0,1.708698501E0
1.295633400E2,-1.505517697E-1,1.188970638E0,2.507607084E0
1.295733700E2,1.699844062E-2,1.128067940E0,3.221013587E0
1.295834010E2,2.544368383E-1,9.909054903E-1,3.753168098E0
1.295934304E2,1.795084242E-1,9.859311178E-1,4.211643015E0
1.296034604E2,-2.757112015E-1,1.200481467E0,4.659238018E0
1.296134914E2,-6.604434465E-1,1.161975213E0,4.257213875E0
1.296235214E2,-7.605264361E-1,8.996531119E-1,2.892612906E0
1.296335524E2,-7.474864143E-1,9.490733401E-1,1.943599280E0
1.296435824E2,-5.173528701E-1,1.050822786E0,1.911070635E0
1.296536134E2,-1.690802805E-1,6.909207425E-1,2.180769948E0
1.296636434E2,-1.364174415E-1,1.313012009E-1,3.002852801E0
1.296736744E2,-2.426373032E-1,-5.886159571E-1,3.884007735E0
1.296837044E2,-4.677043813E-1,-1.438996410E0,4.290493888E0
1.296937354E2,-7.417787278E-1,-2.007571328E0,4.344789378E0
1.297037654E2,-1.020853175E0,-2.234479255E0,4.086482779E0
1.297137954E2,-1.058908755E0,-2.280503275E0,3.448160958E0
1.297238264E2,-8.541994887E-1,-2.175400450E0,2.474190246E0
1.297338564E2,-6.706586053E-1,-1.936751021E0,1.543239255E0
1.297438874E2,-6.058067711E-1,-1.659311163E0,9.268532628E-1
1.297539174E2,-5.190857656E-1,-1.507284287E0,4.226969737E-1
1.297639484E2,-4.952058830E-1,-1.473936009E0,-6.739793122E-2
1.297739784E2,-4.354844689E-1,-1.360600305E0,-1.874862921E-1
1.297840094E2,-2.945195746E-1,-1.311982022E0,-3.465937078E-2
1.297940394E2,-1.178114551E-1,-1.333667445E0,1.370066947E-1
1.298040694E2,-5.248007610E-2,-1.366408344E0,1.488332731E-1
1.298141004E2,9.506695569E-3,-1.334384898E0,6.081162751E-2
1.298241304E2,1.230734376E-1,-1.225965533E0,-2.596988207E-1
1.298341614E2,3.039492331E-1,-1.008854834E0,-8.756234676E-1
1.298441914E2,4.365335324E-1,-6.477339385E-1,-1.603798283E0
1.298542224E2,6.079999886E-1,-3.317680925E-1,-2.426473458E0
1.298642524E2,7.623496711E-1,-4.440843344E-2,-2.978451785E0
1.298742834E2,8.667284638E-1,8.099109963E-2,-3.370367262E0
1.298843134E2,1.029589134E0,6.572182685E-2,-3.806958974E0
1.298943444E2,9.762498097E-1,1.430744965E-1,-3.878759859E0
1.299043744E2,8.064608467E-1,1.758738680E-1,-3.498414268E0
1.299144044E2,6.370173079E-1,-1.178813294E-2,-3.161775445E0
1.299244354E2,4.891792675E-1,-2.475151236E-1,-2.963804510E0
1.299344654E2,3.034166249E-1,-3.292168061E-1,-2.663310251E0
1.299444964E2,8.761519097E-2,-3.194806074E-1,-2.329043058E0
1.299545264E2,-1.189497253E-1,-3.512260182E-1,-2.208499784E0
1.299645574E2,-1.234908557E-1,-3.620381047E-1,-2.351842521E0
1.299745874E2,-5.953390125E-2,-2.875729363E-1,-2.416478813E0
1.299846184E2,-4.344441030E-2,-1.604255243E-1,-2.150244559E0
1.299946484E2,-3.217445031E-2,-4.541166946E-2,-1.801158768E0
1.300046784E2,1.653972656E-2,5.071728677E-2,-1.740328429E0
1.300147094E2,1.276488473E-1,2.310036099E-1,-1.888822564E0
1.300247394E2,1.170266857E-1,4.317366229E-1,-1.849438643E0
1.300347704E2,2.447216894E-2,5.383769725E-1,-1.655560759E0
1.300448004E2,-3.836986765E-2,6.172800314E-1,-1.596676374E0
1.300548314E2,-2.183496505E-3,7.444960020E-1,-1.696412331E0
1.300648614E2,4.397855345E-2,9.536392115E-1,-1.719157416E0
1.300748924E2,9.944659330E-2,1.089366535E0,-1.567137995E0
1.300849224E2,1.525764778E-1,1.082740909E0,-1.366667960E0
1.300949524E2,-4.703865722E-3,9.015427127E-1,-1.190962054E0
1.301049834E2,-2.476099582E-1,6.664679790E-1,-4.995346498E-1
1.301150134E2,-7.002844736E-1,4.581952737E-1,6.145447040E-1
1.301250444E2,-9.296384378E-1,1.875161129E-1,1.387673498E0
1.301350744E2,-9.706228879E-1,1.658409961E-1,1.779935714E0
1.301451054E2,-1.032080633E0,2.545854306E-1,1.809588114E0
1.301551354E2,-7.877650324E-1,3.302318097E-1,1.773552893E0
1.301651664E2,-5.814944504E-1,5.901085319E-1,2.098052312E0
1.301751964E2,-3.918782369E-1,8.906379479E-1,2.473957527E0
1.301852264E2,-2.066269698E-1,1.015242844E0,2.365541963E0
1.301952574E2,7.478428021E-2,1.069753001E0,2.107790265E0
1.302052874E2,5.975134458E-1,1.135431193E0,2.442598325E0
1.302153184E2,1.065485922E0,1.099571973E0,3.227263091E0
1.302253484E2,1.190129045E0,9.193978436E-1,4.339980628E0
1.302353794E2,9.748494747E-1,5.456028154E-1,5.332778789E0
1.302454094E2,6.025895965E-1,-4.933610134E-2,5.582719776E0
1.302554404E2,3.470953624E-1,-6.180497443E-1,5.371997818E0
1.302654704E2,2.752777036E-1,-1.011284426E0,5.174493492E0
1.302755004E2,3.528287400E-1,-1.241648935E0,4.926015478E0
1.302855314E2,6.206559945E-1,-1.399935986E0,4.350324937E0
1.302955614E2,9.364388227E-1,-1.471587036E0,3.468413374E0
1.303055924E2,1.220724527E0,-1.462634364E0,2.414905912E0
1.303156224E2,1.575099271E0,-1.356480356E0,1.611017840E0
1.303256534E2,1.960527700E0,-1.196315033E0,1.179328433E0
1.303356834E2,2.177772519E0,-1.036460782E0,8.044295239E-1
1.303457134E2,1.980996317E0,-9.371396115E-1,1.070765519E-1
1.303557444E2,1.470372715E0,-9.114853913E-1,-7.057443112E-1
1.303657744E2,8.660009971E-1,-8.618265968E-1,-1.341086392E0
1.303758054E2,2.773816597E-1,-8.565869068E-1,-1.656701551E0
1.303858354E2,-1.816510450E-1,-9.028410139E-1,-1.592441821E0
1.303958664E2,-5.033272270E-1,-8.827378479E-1,-1.501058611E0
1.304058964E2,-5.973032019E-1,-6.976875789E-1,-1.551816536E0
1.304159274E2,-6.767329122E-1,-4.424161968E-1,-1.553258459E0
1.304259574E2,-5.495887893E-1,-2.238484452E-1,-1.574736452E0
1.304359874E2,-2.995818930E-1,3.054512367E-3,-1.743844945E0
